title,slug,my_score,weighted,active_installs,weighted,relevance,weighted,review_count,weighted,avg_rating
Lazy Sign-in,lazy-sign-in,11.4,4.61,100,0,0,1.79,6,5.0,5.0
Advanced Custom Fields: Widget,advanced-custom-fields-widget,11.4,6.4,600,0,0,0.0,1,5.0,5.0
Get User Custom Field Values,get-user-custom-field-values,11.4,5.7,300,0,0,0.69,2,5.0,5.0
Brozzme Switch and Duplicate,brozzme-switch-duplicate,11.4,5.3,200,0,0,1.1,3,5.0,5.0
Gutenberg Custom Fields,gutenberg-custom-fields,11.39,5.3,200,0,0,1.79,6,4.3,4.3
WP Multisite Content Copier,wp-multisite-content-copier,11.39,5.3,200,0,0,1.79,6,4.3,4.3
Import Properties into RealHomes Theme,realhomes-xml-csv-property-listings-import,11.38,6.68,800,0,0,0.69,2,4.0,4.0
MB Custom Taxonomy,mb-custom-taxonomy,11.31,6.91,1000,0,0,1.1,3,3.3,3.3
Advanced Custom Fields Contact Form 7,acf-contact-form-7,11.29,6.91,1000,0,0,1.39,4,3.0,3.0
WooCommerce MailChimp Newsletter Discount,woo-mailchimp-newsletter-discount,11.29,4.09,60,0,0,2.2,9,5.0,5.0
Solidres &#8211; Hotel booking plugin for WordPress,solidres,11.29,5.3,200,0,0,1.79,6,4.2,4.2
JSM&#039;s Show User Meta,jsm-show-user-meta,11.21,6.21,500,0,0,0.0,1,5.0,5.0
CMB2 Field Type: Font Awesome,cmb2-field-type-font-awesome,11.21,6.21,500,0,0,0.0,1,5.0,5.0
Contact Form X,contact-form-x,11.21,4.61,100,0,0,1.61,5,5.0,5.0
BP WC Vendors,bp-wc-vendors,11.2,5.7,300,0,0,1.79,6,3.7,3.7
WooCommerce CardConnect Payment Gateway,cardconnect-payment-module,11.2,6.91,1000,0,0,1.79,6,2.5,2.5
acf-autosize,acf-autosize,11.18,5.3,200,0,0,1.39,4,4.5,4.5
BEA &#8211; Beautiful Flexible,bea-beautiful-flexible,11.1,5.3,200,0,0,1.1,3,4.7,4.7
Quick Restaurant Reservations,quick-restaurant-reservations,11.1,5.3,200,0,0,1.1,3,4.7,4.7
WP Page Templates,custom-page-templates-by-vegacorp,11.1,6.91,1000,0,0,0.69,2,3.5,3.5
"Project Management, Bug and Issue Tracking Plugin &#8211; Software Issue Manager",software-issue-manager,11.1,4.61,100,0,0,2.4,11,4.1,4.1
Fonto &#8211; Web Fonts Manager,fonto,11.07,6.68,800,0,0,1.39,4,3.0,3.0
ACF Real Media Library Field,acf-real-media-library-field,11.01,6.21,500,0,0,1.1,3,3.7,3.7
Mautic WooCommerce Integration &#8211; Open Source Marketing Automation,enhanced-woocommerce-mautic-integration,11.01,4.61,100,0,0,1.61,5,4.8,4.8
WP e-Commerce &#8211; Store Toolkit,wp-e-commerce-store-toolkit,11.01,6.21,500,0,0,1.1,3,3.7,3.7
CMS2CMS: Automated Drupal To WordPress Migration Plugin,cms2cms-automated-drupal-to-wp-migration,11.0,4.61,100,0,0,3.3,27,3.1,3.1
Copy Move Posts,copy-move-posts,10.99,5.3,200,0,0,0.69,2,5.0,5.0
Gravity Forms Infusionsoft Feed,systasis-gf-infusionsoft-feed,10.99,4.61,100,0,0,1.39,4,5.0,5.0
Contest Code Checker,contest-code-checker,10.99,4.61,100,0,0,1.39,4,5.0,5.0
GS Custom Login,gs-custom-login,10.99,5.3,200,0,0,0.69,2,5.0,5.0
Import Listings into WP Pro Real Estate 7,wp-pro-real-estate-7-xml-csv-property-listings-import,10.99,5.99,400,0,0,0.0,1,5.0,5.0
Easy ACF Connect For Themer,easy-acf-connect-for-themer,10.99,4.61,100,0,0,1.39,4,5.0,5.0
Groundhogg — Marketing Automation &amp; CRM for WordPress,groundhogg,10.99,5.3,200,0,0,0.69,2,5.0,5.0
WooCommerce Zoho Integration,woo-zoho,10.99,5.3,200,0,0,0.69,2,5.0,5.0
Woocommerce Customer Delivery Date Time Selection,woocommerce-customer-delivery-date-time-selection,10.91,5.3,200,0,0,1.61,5,4.0,4.0
WP e-Commerce &#8211; Store Exporter,wp-e-commerce-exporter,10.84,5.99,400,0,0,1.95,7,2.9,2.9
Gravity Forms FreshDesk Plugin,gf-freshdesk,10.81,4.61,100,0,0,1.61,5,4.6,4.6
BuddyForms Ultimate Member,buddyforms-ultimate-member,10.79,5.99,400,0,0,1.1,3,3.7,3.7
Connections Business Directory Login,connections-business-directory-login,10.79,5.99,400,0,0,1.1,3,3.7,3.7
Sports Club Management,sports-club-management,10.78,4.61,100,0,0,2.08,8,4.1,4.1
Simple Google Content Experiments,simple-google-content-experiments,10.7,5.7,300,0,0,0.0,1,5.0,5.0
Reuse Builder,reuse-builder,10.7,5.7,300,0,0,0.0,1,5.0,5.0
Bulk Edit and Create User Profiles &#8211; WP Sheet Editor,bulk-edit-user-profiles-in-spreadsheet,10.7,4.61,100,0,0,1.1,3,5.0,5.0
Contact Form 7 Mailchimp,cf7-mailchimp,10.7,5.7,300,0,0,0.0,1,5.0,5.0
Connections Business Directory Open Hours,connections-business-directory-hours,10.7,5.7,300,0,0,0.0,1,5.0,5.0
Meta Box &#8211; Elementor Integrator,mb-elementor-integrator,10.7,5.7,300,0,0,0.0,1,5.0,5.0
Gravity Forms Infusionsoft,gf-infusionsoft,10.7,4.61,100,0,0,1.1,3,5.0,5.0
Connections Business Directory Toolbar,connections-toolbar,10.7,5.7,300,0,0,0.0,1,5.0,5.0
Sogo Calendar Widget,sogo-calendar-widget,10.7,4.61,100,0,0,1.1,3,5.0,5.0
Select 2 Post Selector,select2-post-selector,10.7,4.61,100,0,0,1.1,3,5.0,5.0
Contact Form With Shortcode,contact-form-with-shortcode,10.7,5.7,300,0,0,0.0,1,5.0,5.0
ACF Media Credit,acf-media-credit,10.7,4.61,100,0,0,1.1,3,5.0,5.0
Boat Dealer,boatdealer,10.69,4.5,90,0,0,1.39,4,4.8,4.8
Shortcodes and extra features for Phlox theme,auxin-elements,10.6,10.6,40000,0,0,0,0,0.0,0.0
BSK Gravity Forms Blacklist,bsk-gravityforms-blacklist,10.5,5.7,300,0,0,1.1,3,3.7,3.7
COD Order Confirmation for India,cod-confirmation-for-india,10.48,4.09,60,0,0,1.39,4,5.0,5.0
JoeBooking &#8211; Time Slot Booking,joebooking,10.45,4.61,100,0,0,1.95,7,3.9,3.9
WP Simple Pay Lite Companion,stripe-checkouts,10.4,5.3,200,0,0,1.1,3,4.0,4.0
WP Real Estate,wp-real-estate,10.38,6.68,800,0,0,0.69,2,3.0,3.0
TP Framework,tp-framework,10.35,4.25,70,0,0,1.1,3,5.0,5.0
Advanced Custom Fields: Typography Field,acf-typography-field,10.3,5.3,200,0,0,0.0,1,5.0,5.0
List More Custom Field Names,list-more-custom-field-names,10.3,4.61,100,0,0,0.69,2,5.0,5.0
Cf7 Product And Custom Post type Dropdown,cf7-product-list-dropdown,10.3,4.61,100,0,0,0.69,2,5.0,5.0
WP Smart Export (Free),wp-smart-export,10.3,5.3,200,0,0,0.0,1,5.0,5.0
Product Excel Import &amp; Bulk Edit for WooCommerce,webd-woocommerce-product-excel-importer-bulk-edit,10.3,5.3,200,0,0,0.0,1,5.0,5.0
Contact Form 7 Infusionsoft,cf7-infusionsoft,10.3,4.61,100,0,0,0.69,2,5.0,5.0
WordPress Easy Custom Js And Css Plugin,easy-custom-js-and-css,10.3,4.61,100,0,0,0.69,2,5.0,5.0
Custom Products for WooCommerce,custom-products-for-woocommerce,10.3,5.3,200,0,0,0.0,1,5.0,5.0
Wow Forms &#8211; create any form with custom style,mwp-forms,10.3,5.3,200,0,0,0.0,1,5.0,5.0
Advanced Custom Fields: Tag It Field,advanced-custom-fields-tag-it,10.3,5.3,200,0,0,0.0,1,5.0,5.0
WooCommerce Bulk Edit Coupons &#8211; WP Sheet Editor,woo-coupons-bulk-editor,10.19,4.09,60,0,0,1.1,3,5.0,5.0
WP Support Ticket,wp-support-ticket,10.19,4.38,80,0,0,1.61,5,4.2,4.2
ACF PHP VARS,acf-php-vars,10.1,3.69,40,0,0,1.61,5,4.8,4.8
WP Post Corrector,wp-post-corrector,10.1,5.3,200,0,0,1.1,3,3.7,3.7
My Custom Styles,my-custom-styles,10.09,6.4,600,0,0,0.69,2,3.0,3.0
Google Books Importer,google-books-importer,10.01,3.91,50,0,0,1.1,3,5.0,5.0
BuddyForms ACF,buddyforms-acf,9.98,5.3,200,0,0,1.39,4,3.3,3.3
WP REST Menus,wp-rest-menu,9.94,4.25,70,0,0,0.69,2,5.0,5.0
Post to CSV by BestWebSoft,post-to-csv,9.9,5.7,300,0,0,0.69,2,3.5,3.5
Minimum Dimensions For Image Field,minimum-dimensions-for-image-field,9.79,4.09,60,0,0,0.69,2,5.0,5.0
WooCommerce Salesforce Integration,woo-salesforce-plugin-crm-perks,9.79,4.09,60,0,0,0.69,2,5.0,5.0
Gravity Forms Zoho CRM Add-on,gf-zoho,9.79,4.09,60,0,0,0.69,2,5.0,5.0
Contact Form 7 Dynamics CRM,cf7-dynamics-crm,9.79,4.09,60,0,0,0.69,2,5.0,5.0
BuddyForms Moderation ( Former: Review Logic ),buddyforms-review,9.79,4.09,60,0,0,0.69,2,5.0,5.0
Custom Field List Widget,custom-field-list-widget,9.68,5.99,400,0,0,0.69,2,3.0,3.0
Import Listings into the Listable Theme,import-xml-csv-listings-to-listable-theme,9.68,5.99,400,0,0,0.69,2,3.0,3.0
Embed Custom Field,embed-custom-field,9.61,4.61,100,0,0,0.0,1,5.0,5.0
CF7 Required custom field,cf7-required-custom-field,9.61,4.61,100,0,0,0.0,1,5.0,5.0
CIO Custom Fields for Woo,custom-fields-for-woo-customers,9.61,4.61,100,0,0,0.0,1,5.0,5.0
ACF Permalinks,acf-permalinks,9.61,4.61,100,0,0,0.0,1,5.0,5.0
Import Properties into the Reales WP Theme,reales-wp-xml-csv-property-listings-import,9.61,4.61,100,0,0,0.0,1,5.0,5.0
ACF Blocks – The Ultimate Gutenberg Blocks Suite,acf-blocks,9.61,4.61,100,0,0,0.0,1,5.0,5.0
Insightly for Contact Form 7 and Ninja Forms,cf7-insightly,9.61,4.61,100,0,0,0.0,1,5.0,5.0
Connections Business Directory Languages,connections-business-directory-languages,9.61,4.61,100,0,0,0.0,1,5.0,5.0
Connections Business Directory Face Detect,connections-business-directory-face-detect,9.61,4.61,100,0,0,0.0,1,5.0,5.0
Run Log,run-log,9.61,4.61,100,0,0,0.0,1,5.0,5.0
Display custom fields in the frontend &#8211; Post and User Profile Fields,shortcode-to-display-post-and-user-data,9.5,4.5,90,0,0,0.0,1,5.0,5.0
Big Boom Directory,big-boom-directory,9.5,4.5,90,0,0,0.0,1,5.0,5.0
WordPress Bootscraper,wp-bootscraper,9.5,4.5,90,0,0,0.0,1,5.0,5.0
Advanced Custom Fields: Leaflet Map Field,acf-leaflet-map-field,9.49,5.3,200,0,0,0.69,2,3.5,3.5
WC4BP -&gt; Checkout Manager,woocommerce-buddypress-integration-xprofile-checkout-manager,9.4,4.61,100,0,0,1.1,3,3.7,3.7
Advanced Custom Fields Page Builder,acf-page-builder,9.4,5.7,300,0,0,0.69,2,3.0,3.0
Reading Time,reading-time,9.4,4.61,100,0,0,1.1,3,3.7,3.7
Supertext Translation,polylang-supertext,9.38,3.69,40,0,0,0.69,2,5.0,5.0
CP Author Online,cp-author-online,9.38,3.69,40,0,0,0.69,2,5.0,5.0
List Last Changes,list-last-changes,9.3,5.3,200,0,0,0.0,1,4.0,4.0
Athemes Toolbox,athemes-toolbox,9.21,9.21,10000,0,0,0,0,0.0,0.0
Pojo Custom Fonts,pojo-custom-fonts,9.21,9.21,10000,0,0,0,0,0.0,0.0
Pojo Forms,pojo-forms,9.21,9.21,10000,0,0,0,0,0.0,0.0
WP Github Commits,wp-github-commits,9.11,3.91,50,0,0,0.69,2,4.5,4.5
Custom Field Data Icons,custom-field-data-icons,9.09,4.09,60,0,0,0.0,1,5.0,5.0
Mobile APP Dashboard  Custom Fields Json API,mobile-app-dashboard-custom-fields-json-api,9.09,3.4,30,0,0,0.69,2,5.0,5.0
PDF24 Articles To PDF,pdf24-posts-to-pdf,8.98,5.3,200,0,0,1.39,4,2.3,2.3
Nss Wooregistration Form,nss-wooregistration-form,8.91,3.91,50,0,0,0.0,1,5.0,5.0
Story Chief ACF,storychief-acf,8.91,3.91,50,0,0,0.0,1,5.0,5.0
Connections Business Directory Hobbies,connections-business-directory-hobbies,8.91,3.91,50,0,0,0.0,1,5.0,5.0
Advanced Custom Fields YITH WooCommerce Compare support,acf-yith-woocommerce-compare-support,8.69,3.69,40,0,0,0.0,1,5.0,5.0
Advanced Custom Fields Sidebar,acf-sidebar,8.69,3.69,40,0,0,0.0,1,5.0,5.0
Wherewithal Enhanced Search,wherewithal,8.69,3.69,40,0,0,0.0,1,5.0,5.0
Backend Custom Fields For Forms Management System,backend-custom-fields,8.69,3.69,40,0,0,0.0,1,5.0,5.0
Anton Extensions,4nton-extensions,8.69,3.69,40,0,0,0.0,1,5.0,5.0
Connections Business Directory Local Time,connections-business-directory-local-time,8.69,3.69,40,0,0,0.0,1,5.0,5.0
Buddypress XProfile Custom Field Types Reloaded,bp-xprofile-custom-fields,8.61,4.61,100,0,0,0.0,1,4.0,4.0
Silent Publish,silent-publish,8.61,4.61,100,0,0,0.0,1,4.0,4.0
ACF: Rus-To-Lat,acf-rus-to-lat,8.52,8.52,5000,0,0,0,0,0.0,0.0
nLingual,nlingual,8.44,4.25,70,0,0,0.69,2,3.5,3.5
Advanced Custom Fields: Image Size Select Field,acf-image-size-select,8.4,3.4,30,0,0,0.0,1,5.0,5.0
AccessPress Custom Post Type,accesspress-custom-post-type,8.4,6.4,600,0,0,0.0,1,2.0,2.0
Duplicate taxonomy terms and ACF fields,duplicate-taxonomy-terms-and-acf-fields,8.3,4.61,100,0,0,0.69,2,3.0,3.0
Spreadsheet Product Attribute And Tag Manager for WooCommerce and WP E-commerce &#8211; Light,excel-like-product-attribute-and-tag-manager,8.3,4.61,100,0,0,0.69,2,3.0,3.0
PixFields,pixfields,8.01,8.01,3000,0,0,0,0,0.0,0.0
Custom Checkout Fields for WooCommerce,custom-checkout-fields-for-woocommerce,8.0,3.0,20,0,0,0.0,1,5.0,5.0
Boost Yoast Analysis CFS,boost-yoast-analysis-cfs,8.0,3.0,20,0,0,0.0,1,5.0,5.0
Advanced Widgets for Elementor,advanced-elementor,7.61,4.61,100,0,0,0.0,1,3.0,3.0
Bizworx Tools,bizworx-tools,7.6,7.6,2000,0,0,0,0,0.0,0.0
Appointment booking calendar by BookingRobin for WordPress,bookingrobin,7.38,3.69,40,0,0,0.69,2,3.0,3.0
SuevaFree Essential Kit,suevafree-essential-kit,6.91,6.91,1000,0,0,0,0,0.0,0.0
MB Rest API,mb-rest-api,6.91,6.91,1000,0,0,0,0,0.0,0.0
Meta Box for Yoast SEO,meta-box-yoast-seo,6.91,6.91,1000,0,0,0,0,0.0,0.0
ACF: Advanced Taxonomy Selector,acf-advanced-taxonomy-selector,6.8,6.8,900,0,0,0,0,0.0,0.0
Import Property Listings into WP Residence,wp-residence-add-on-for-wp-all-import,6.68,6.68,800,0,0,0,0,0.0,0.0
Meta Box Text Limiter,meta-box-text-limiter,6.55,6.55,700,0,0,0,0,0.0,0.0
Terra Themes Tools,terra-themes-tools,6.4,6.4,600,0,0,0,0,0.0,0.0
Clean Unused Medias,clean-unused-medias,6.3,5.3,200,0,0,0.0,1,1.0,1.0
ACF Field For Contact Form 7,acf-field-for-contact-form-7,6.21,6.21,500,0,0,0,0,0.0,0.0
Convert custom fields to custom taxonomies,custom-fields-to-taxonomies,6.1,0,0,0,0,1.1,3,5.0,5.0
Bulk Edit Easy Digital Downloads &#8211; Fast Bulk Creator,wp-sheet-editor-edd-downloads,6.1,0,0,0,0,1.1,3,5.0,5.0
Advanced Custom Fields: Get nav menus,acf-get-nav-menus,5.99,5.99,400,0,0,0,0,0.0,0.0
Price Field,price-field,5.99,5.99,400,0,0,0,0,0.0,0.0
Contact Form 7 Database &#8211; CFDB7,advanced-cf7-database,5.99,5.99,400,0,0,0,0,0.0,0.0
PCRecruiter Extensions,pcrecruiter-extensions,5.99,5.99,400,0,0,0,0,0.0,0.0
Moosend Subscription Forms for WordPress,moosend,5.99,5.99,400,0,0,0,0,0.0,0.0
Live Search and Custom Fields LITE &#8211; Advanced Filter,live-search-custom-fields-lite,5.7,5.7,300,0,0,0,0,0.0,0.0
Simple Calendar &#8211; Advanced Custom Fields,simple-calendar-acf,5.7,5.7,300,0,0,0,0,0.0,0.0
Advanced Custom Fields: Button Field,acf-button,5.7,5.7,300,0,0,0,0,0.0,0.0
WPCasa All Import,wpcasa-all-import,5.7,5.7,300,0,0,0,0,0.0,0.0
Magic Meta Box,magic-meta-box,5.7,5.7,300,0,0,0,0,0.0,0.0
Advanced Custom Fields options import/export,acf-options-importexport,5.61,4.61,100,0,0,0.0,1,1.0,1.0
Advanced Custom Fields: Archive Templates,acf-archive,5.3,5.3,200,0,0,0,0,0.0,0.0
Dadevarzan Beaver Builder Modules,dadevarzan-beaver-builder-modules,5.3,5.3,200,0,0,0,0,0.0,0.0
Meta Box &#8211; Beaver Themer Integrator,meta-box-beaver-themer-integrator,5.3,5.3,200,0,0,0,0,0.0,0.0
Date/Time Fields for Gravity Forms,datetime-fields-for-gravityforms,5.3,5.3,200,0,0,0,0,0.0,0.0
Menu Field for Advanced Custom Fields,menu-field-for-advanced-custom-fields,5.3,5.3,200,0,0,0,0,0.0,0.0
User Submit Posts on Frontend with Gutenberg Editor,bulk-edit-posts-on-frontend,5.1,0,0,0,0,1.1,3,4.0,4.0
Advanced Custom Fields: Position Field,advanced-custom-fields-position-field,5.0,0,0,0,0,0.0,1,5.0,5.0
All custom fields &amp; groups,all-custom-fields-groups,5.0,0,0,0,0,0.0,1,5.0,5.0
Custom Field Builder &#8211; WordPress custom fields plugin,custom-field-builder,5.0,0,0,0,0,0.0,1,5.0,5.0
Posterno &#8211; Listings Directory &amp; Classifieds,posterno,5.0,0,0,0,0,0.0,1,5.0,5.0
Todo Custom Field,todo-custom-field,5.0,0,0,0,0,0.0,1,5.0,5.0
PW WooCommerce Let&#039;s Export!,pw-woocommerce-lets-export,5.0,0,0,0,0,0.0,1,5.0,5.0
Display Page or Post Details,display-page-or-post-details,5.0,0,0,0,0,0.0,1,5.0,5.0
Woocommerce Custom Checkout Fields Editor With Drag &amp; Drop,woo-custom-checkout-fields,4.61,4.61,100,0,0,0,0,0.0,0.0
Dadevarzan WordPress Gallery,dadevarzan-wp-gallery,4.61,4.61,100,0,0,0,0,0.0,0.0
CP Phone Link,cp-phone-link,4.61,4.61,100,0,0,0,0,0.0,0.0
VK Google Job Posting Manager,vk-google-job-posting-manager,4.61,4.61,100,0,0,0,0,0.0,0.0
Remove custom fields metabox,remove-custom-fields-metabox,4.5,4.5,90,0,0,0,0,0.0,0.0
CIO Custom Field Groups for PODS,custom-field-groups-for-pods,4.5,4.5,90,0,0,0,0,0.0,0.0
dashi,dashi,4.5,4.5,90,0,0,0,0,0.0,0.0
Custom Field Manager,custom-field-manager,4.25,4.25,70,0,0,0,0,0.0,0.0
JSM&#039;s Show Term Meta,jsm-show-term-meta,4.25,4.25,70,0,0,0,0,0.0,0.0
WP All Import &#8211; WP Job Manager Field Editor Add-On,smyles-wp-job-manager-field-editor-import,4.25,4.25,70,0,0,0,0,0.0,0.0
ACF Stylizer,acf-stylizer,4.25,4.25,70,0,0,0,0,0.0,0.0
Dadevarzan WordPress Personnel,dadevarzan-wp-personnel,4.25,4.25,70,0,0,0,0,0.0,0.0
CFS &#8211; Contact Form 7 Field,cfs-cf7,4.09,4.09,60,0,0,0,0,0.0,0.0
EngageBay Forms &#8211; Simple and Powerful Forms to Capture and Nurture Leads,engagebay-forms,3.4,3.4,30,0,0,0,0,0.0,0.0
SEO Writing Assistant SEMrush Custom Fields,seo-writing-assistant-semrush-custom-fields,3.0,3.0,20,0,0,0,0,0.0,0.0
ACF Simple Tooltip,acf-simple-tooltip,3.0,3.0,20,0,0,0,0,0.0,0.0
Zen Custom Fields,zen-custom-fields,0.0,0,0,0,0,0,0,0.0,0.0
Bonzer Custom Fields Creator,bonzer-custom-fields,0.0,0,0,0,0,0,0,0.0,0.0
Native Custom Fields Meta Box and ACF,native-custom-fields-meta-box-and-acf,0.0,0,0,0,0,0,0,0.0,0.0
WP REST API POST/ PAGE CUSTOM FIELDS,wp-rest-api-post-page-custom-fields,0.0,0,0,0,0,0,0,0.0,0.0
Advanced Custom Fields: CommonMark Field,acf-commonmark,0.0,0,0,0,0,0,0,0.0,0.0
Handy Custom Fields,handy-custom-fields,0.0,0,0,0,0,0,0,0.0,0.0
Codup Woocommerce Custom Fields,codup-woocommerce-custom-fields,0.0,0,0,0,0,0,0,0.0,0.0
Advanced Custom Fields: Snippets,acf-snippets,0.0,0,0,0,0,0,0,0.0,0.0
WP Custom field for Gutenberg Editor,wp-custom-field-for-gutenberg-editor,0.0,0,0,0,0,0,0,0.0,0.0
Advanced Custom Fields Code Snippets,acf-code-snippets,0.0,0,0,0,0,0,0,0.0,0.0
Advanced Custom Fields: Media Field,acf-media,0.0,0,0,0,0,0,0,0.0,0.0
Advanced Custom Fields : Field Name Copier,acf-field-name-copier,0.0,0,0,0,0,0,0,0.0,0.0
Advanced Custom Fields: Date Selector,acf-date-selector,0.0,0,0,0,0,0,0,0.0,0.0
Custom field tab for woocommerce product,custom-field-tab-for-woocommerce-product,0.0,0,0,0,0,0,0,0.0,0.0
Advanced Custom Fields: DB Field,acf-db-field,0.0,0,0,0,0,0,0,0.0,0.0
Custom Tabs &amp; Fields for Woocommerce,moodgiver-custom-tabs-fields-for-woocommerce,0.0,0,0,0,0,0,0,0.0,0.0
ACTUS Xfields,actus-xfields,0.0,0,0,0,0,0,0,0.0,0.0
